customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,month,year,DayOfWeek,profit
2622,ValuePlus Market,2025-05-15,Bakery,Ground Beef,1.0,8.71,8.71,0.0,8.71,220,5,2025,Thursday,8.71
9017,GreenGrocer Plaza,2024-11-27,Dairy,Cheese,4.0,11.58,46.32,6.95,39.37,97,11,2024,Wednesday,32.419999999999995
7686,FreshMart Downtown,2025-08-05,Frozen Foods,Apples,3.0,18.86,56.58,1.58,55.0,411,8,2025,Tuesday,53.42
5583,FreshMart Downtown,2023-09-01,Bakery,Yogurt,3.0,5.51,16.53,3.96,12.57,372,9,2023,Friday,8.61
7070,FamilyFood Express,2024-01-22,Household Items,Eggs,3.0,1.39,4.17,0.63,3.54,355,1,2024,Monday,2.91
8264,City Fresh Store,2024-07-17,Beverages,Bananas,3.0,7.05,21.15,4.23,16.92,275,7,2024,Wednesday,12.690000000000001
4868,ValuePlus Market,2025-06-01,Personal Care,Pasta,5.0,15.0,75.0,0.0,75.0,373,6,2025,Sunday,75.0
6942,FreshMart Downtown,2023-10-23,Snacks & Candy,Carrots,1.0,8.4,8.4,1.68,6.72,30,10,2023,Monday,5.04
7018,QuickStop Market,2024-10-02,Produce,Salmon,1.0,2.92,2.92,0.0,2.92,338,10,2024,Wednesday,2.92
6876,MegaMart Westside,2023-09-23,Dairy,Bananas,3.0,26.14,78.42,15.68,62.74,332,9,2023,Saturday,47.06
7523,Corner Grocery,2024-03-08,Personal Care,Chicken Breast,3.0,15.05,45.15,9.03,36.12,305,3,2024,Friday,27.089999999999996
4109,FamilyFood Express,2023-11-09,Personal Care,Salmon,5.0,27.85,139.25,27.85,111.4,11,11,2023,Thursday,83.55000000000001
8450,ValuePlus Market,2023-10-17,Frozen Foods,Cereal,4.0,12.4,49.6,7.44,42.16,80,10,2023,Tuesday,34.72
4475,MegaMart Westside,2024-12-17,Canned Goods,Rice,2.0,29.87,59.74,3.5,56.24,256,12,2024,Tuesday,52.74
1349,Corner Grocery,2023-09-15,Produce,Onions,3.0,7.53,22.59,0.0,22.59,174,9,2023,Friday,22.59
6464,SuperSave Central,2024-02-12,Dairy,Tomatoes,5.0,28.85,144.25,14.43,129.82,313,2,2024,Monday,115.38999999999999
3063,FamilyFood Express,2025-04-09,Household Items,Eggs,4.0,29.14,116.56,11.66,104.9,465,4,2025,Wednesday,93.24000000000001
4362,ValuePlus Market,2023-09-29,Meat & Seafood,Yogurt,2.0,17.84,35.68,7.14,28.54,350,9,2023,Friday,21.4
4394,QuickStop Market,2024-11-04,Personal Care,Eggs,4.0,29.86,119.44,0.0,119.44,499,11,2024,Monday,119.44
4538,SuperSave Central,2025-04-29,Canned Goods,Bread,5.0,16.45,82.25,16.45,65.8,368,4,2025,Tuesday,49.349999999999994
4817,MegaMart Westside,2024-04-18,Meat & Seafood,Bananas,3.0,26.51,79.53,11.93,67.6,211,4,2024,Thursday,55.669999999999995
3417,City Fresh Store,2025-04-10,Health & Wellness,Pasta,2.0,23.58,47.16,9.43,37.73,54,4,2025,Thursday,28.299999999999997
1046,FreshMart Downtown,2024-03-09,Household Items,Pasta,5.0,17.43,87.15,17.43,69.72,118,3,2024,Saturday,52.29
3370,FreshMart Downtown,2023-11-15,Canned Goods,Bread,4.0,4.88,19.52,0.0,19.52,433,11,2023,Wednesday,19.52
9850,MegaMart Westside,2024-02-17,Meat & Seafood,Tomatoes,4.0,14.73,58.92,11.78,47.14,83,2,2024,Saturday,35.36
3858,FreshMart Downtown,2023-10-31,Snacks & Candy,Bananas,3.0,28.55,85.65,17.13,68.52,113,10,2023,Tuesday,51.39
1422,GreenGrocer Plaza,2023-11-17,Meat & Seafood,Salmon,5.0,15.2,76.0,15.2,60.8,166,11,2023,Friday,45.599999999999994
1243,Corner Grocery,2024-05-11,Snacks & Candy,Milk,5.0,22.31,111.55,11.16,100.39,194,5,2024,Saturday,89.23
4898,ValuePlus Market,2024-11-06,Personal Care,Milk,5.0,4.16,20.8,4.16,16.64,233,11,2024,Wednesday,12.48
6304,ValuePlus Market,2023-08-19,Personal Care,Tomatoes,1.0,17.16,17.16,3.43,13.73,264,8,2023,Saturday,10.3
3854,QuickStop Market,2024-02-29,Beverages,Tomatoes,3.0,23.43,70.29,14.06,56.23,146,2,2024,Thursday,42.169999999999995
1858,Corner Grocery,2023-11-13,Frozen Foods,Milk,5.0,27.2,136.0,3.89,132.11,237,11,2023,Monday,128.22000000000003
7897,GreenGrocer Plaza,2024-09-18,Meat & Seafood,Onions,2.0,12.39,24.78,1.72,23.06,165,9,2024,Wednesday,21.34
2862,FamilyFood Express,2025-03-08,Beverages,Bread,3.0,10.39,31.17,0.0,31.17,332,3,2025,Saturday,31.17
2041,GreenGrocer Plaza,2024-08-10,Dairy,Chicken Breast,4.0,19.38,77.52,0.0,77.52,43,8,2024,Saturday,77.52
8344,ValuePlus Market,2025-04-02,Household Items,Apples,4.0,16.95,67.8,10.17,57.63,22,4,2025,Wednesday,47.46
6931,SuperSave Central,2024-09-08,Meat & Seafood,Eggs,2.0,23.3,46.6,6.99,39.61,26,9,2024,Sunday,32.62
2786,QuickStop Market,2024-07-23,Beverages,Rice,2.0,4.4,8.8,3.49,5.31,67,7,2024,Tuesday,1.8199999999999994
9254,QuickStop Market,2024-01-26,Produce,Salmon,4.0,25.8,103.2,4.53,98.67,278,1,2024,Friday,94.14
1710,FamilyFood Express,2025-02-21,Bakery,Potatoes,4.0,12.88,51.52,10.3,41.22,40,2,2025,Friday,30.919999999999998
9543,ValuePlus Market,2024-03-28,Frozen Foods,Onions,2.0,2.41,4.82,0.0,4.82,75,3,2024,Thursday,4.82
8504,MegaMart Westside,2024-12-18,Produce,Eggs,1.0,20.33,20.33,3.05,17.28,429,12,2024,Wednesday,14.23
1510,GreenGrocer Plaza,2023-09-23,Produce,Chicken Breast,4.0,29.81,119.24,3.64,115.6,82,9,2023,Saturday,111.96
8847,ValuePlus Market,2025-05-26,Meat & Seafood,Salmon,5.0,11.44,57.2,8.58,48.62,18,5,2025,Monday,40.04
7580,MegaMart Westside,2024-07-03,Canned Goods,Tomatoes,1.0,22.98,22.98,3.45,19.53,431,7,2024,Wednesday,16.080000000000002
2768,City Fresh Store,2024-08-21,Meat & Seafood,Chicken Breast,3.0,10.54,31.62,0.0,31.62,211,8,2024,Wednesday,31.62
8267,FamilyFood Express,2023-10-03,Household Items,Milk,1.0,17.56,17.56,1.76,15.8,322,10,2023,Tuesday,14.040000000000001
2323,QuickStop Market,2024-04-13,Snacks & Candy,Cereal,3.0,16.23,48.69,9.74,38.95,319,4,2024,Saturday,29.21
3430,City Fresh Store,2023-09-27,Personal Care,Potatoes,4.0,24.42,97.68,0.0,97.68,452,9,2023,Wednesday,97.68
3067,QuickStop Market,2024-03-07,Bakery,Bananas,1.0,1.69,1.69,0.0,1.69,320,3,2024,Thursday,1.69
9984,FamilyFood Express,2025-02-10,Household Items,Cheese,4.0,2.31,9.24,3.56,5.68,179,2,2025,Monday,2.1199999999999997
6327,,2024-05-28,Frozen Foods,Bread,3.0,9.7,29.1,1.46,27.64,281,5,2024,Tuesday,26.18
9692,MegaMart Westside,2024-03-23,Canned Goods,Tomatoes,5.0,18.85,94.25,18.85,75.4,14,3,2024,Saturday,56.550000000000004
8433,MegaMart Westside,2024-09-02,Canned Goods,Potatoes,4.0,24.11,96.44,9.64,86.8,330,9,2024,Monday,77.16
8048,SuperSave Central,2023-10-23,Health & Wellness,Salmon,5.0,26.97,134.85,0.0,134.85,236,10,2023,Monday,134.85
2874,FreshMart Downtown,2025-05-30,Personal Care,Rice,5.0,22.01,110.05,22.01,88.04,161,5,2025,Friday,66.03
4522,MegaMart Westside,2024-07-06,Canned Goods,Bread,2.0,9.12,18.24,1.82,16.42,15,7,2024,Saturday,14.600000000000001
8398,ValuePlus Market,2025-06-26,Meat & Seafood,Tomatoes,2.0,18.25,36.5,0.0,36.5,442,6,2025,Thursday,36.5
4743,MegaMart Westside,2024-06-23,Produce,Pasta,4.0,3.51,14.04,2.11,11.93,449,6,2024,Sunday,9.82
6553,City Fresh Store,2025-05-10,Frozen Foods,Yogurt,5.0,9.76,48.8,4.11,44.69,57,5,2025,Saturday,40.58
8430,GreenGrocer Plaza,2024-06-11,Beverages,Carrots,1.0,24.16,24.16,4.83,19.33,463,6,2024,Tuesday,14.499999999999998
7815,MegaMart Westside,2025-02-23,Beverages,Carrots,3.0,23.48,70.44,3.71,66.73,73,2,2025,Sunday,63.02
2557,SuperSave Central,2024-04-05,Bakery,Milk,4.0,12.23,48.92,2.24,46.68,442,4,2024,Friday,44.44
7992,FreshMart Downtown,2024-04-05,Health & Wellness,Bread,3.0,14.53,43.59,4.06,39.53,23,4,2024,Friday,35.47
5176,QuickStop Market,2024-05-23,Produce,Rice,2.0,10.3,20.6,3.09,17.51,98,5,2024,Thursday,14.420000000000002
3500,ValuePlus Market,2025-01-21,Canned Goods,Salmon,1.0,8.9,8.9,1.06,7.84,80,1,2025,Tuesday,6.779999999999999
8770,ValuePlus Market,2023-09-28,Personal Care,Chicken Breast,2.0,16.72,33.44,5.02,28.42,281,9,2023,Thursday,23.400000000000002
2494,SuperSave Central,2025-05-14,Frozen Foods,Ground Beef,2.0,3.06,6.12,2.77,3.35,313,5,2025,Wednesday,0.5800000000000001
2398,SuperSave Central,2023-10-18,Produce,Potatoes,1.0,4.06,4.06,0.41,3.65,27,10,2023,Wednesday,3.2399999999999998
8075,Corner Grocery,2023-10-21,Meat & Seafood,Salmon,5.0,11.3,56.5,0.0,56.5,170,10,2023,Saturday,56.5
7105,ValuePlus Market,2025-04-28,Dairy,Salmon,5.0,4.81,24.05,2.82,21.23,416,4,2025,Monday,18.41
3131,City Fresh Store,2024-10-12,Beverages,Ground Beef,2.0,5.16,10.32,1.55,8.77,458,10,2024,Saturday,7.22
1982,Corner Grocery,2024-11-04,Meat & Seafood,Cereal,3.0,14.14,42.42,4.24,38.18,15,11,2024,Monday,33.94
6400,GreenGrocer Plaza,2025-01-08,Canned Goods,Potatoes,4.0,25.52,102.08,3.3,98.78,144,1,2025,Wednesday,95.48
3002,ValuePlus Market,2024-06-21,Dairy,Tomatoes,1.0,10.44,10.44,1.57,8.87,332,6,2024,Friday,7.299999999999999
6793,ValuePlus Market,2025-06-15,Beverages,Tomatoes,5.0,12.98,64.9,1.64,63.26,317,6,2025,Sunday,61.62
7929,City Fresh Store,2025-06-11,Snacks & Candy,Bread,3.0,7.03,21.09,2.11,18.98,355,6,2025,Wednesday,16.87
1842,MegaMart Westside,2024-03-17,Personal Care,Ground Beef,2.0,20.21,40.42,3.37,37.05,39,3,2024,Sunday,33.68
6119,City Fresh Store,2024-05-06,Canned Goods,Onions,1.0,24.83,24.83,2.48,22.35,90,5,2024,Monday,19.87
2697,GreenGrocer Plaza,2024-10-28,Household Items,Chicken Breast,5.0,23.36,116.8,11.68,105.12,194,10,2024,Monday,93.44
9313,FreshMart Downtown,2024-01-19,Dairy,Yogurt,2.0,26.72,53.44,10.69,42.75,462,1,2024,Friday,32.06
3535,SuperSave Central,2024-12-29,Beverages,Onions,3.0,12.3,36.9,7.38,29.52,295,12,2024,Sunday,22.14
8900,FamilyFood Express,2024-01-28,Health & Wellness,Cereal,3.0,17.53,52.59,5.26,47.33,467,1,2024,Sunday,42.07
2773,MegaMart Westside,2024-05-04,Dairy,Bananas,5.0,29.6,148.0,22.2,125.8,206,5,2024,Saturday,103.6
5564,FreshMart Downtown,2024-10-25,Bakery,Cheese,5.0,12.42,62.1,6.21,55.89,162,10,2024,Friday,49.68
4705,Corner Grocery,2025-04-24,Snacks & Candy,Onions,2.0,20.2,40.4,8.08,32.32,243,4,2025,Thursday,24.240000000000002
8030,ValuePlus Market,2025-05-24,Snacks & Candy,Orange Juice,4.0,5.46,21.84,4.37,17.47,446,5,2025,Saturday,13.099999999999998
1430,FreshMart Downtown,2024-11-22,Dairy,Bananas,2.0,21.91,43.82,8.76,35.06,249,11,2024,Friday,26.300000000000004
5381,GreenGrocer Plaza,2023-08-29,Meat & Seafood,Cheese,4.0,26.9,107.6,1.72,105.88,356,8,2023,Tuesday,104.16
3955,ValuePlus Market,2024-03-06,Snacks & Candy,Onions,4.0,12.15,48.6,4.86,43.74,115,3,2024,Wednesday,38.88
6062,FreshMart Downtown,2025-07-22,Household Items,Potatoes,2.0,21.64,43.28,3.31,39.97,137,7,2025,Tuesday,36.66
6567,FreshMart Downtown,2024-05-05,Produce,Potatoes,3.0,4.27,12.81,2.56,10.25,246,5,2024,Sunday,7.6899999999999995
1100,ValuePlus Market,2023-12-25,Frozen Foods,Salmon,5.0,3.26,16.3,3.26,13.04,455,12,2023,Monday,9.78
3347,City Fresh Store,2024-10-19,Health & Wellness,Bread,5.0,24.13,120.65,18.1,102.55,159,10,2024,Saturday,84.44999999999999
7566,ValuePlus Market,2023-09-30,Produce,Potatoes,4.0,15.86,63.44,6.34,57.1,240,9,2023,Saturday,50.760000000000005
3324,MegaMart Westside,2025-03-04,Frozen Foods,Rice,2.0,2.01,4.02,0.0,4.02,472,3,2025,Tuesday,4.02
1502,QuickStop Market,2023-10-17,Produce,Potatoes,5.0,5.89,29.45,0.0,29.45,26,10,2023,Tuesday,29.45
9691,FreshMart Downtown,2024-01-21,Frozen Foods,Potatoes,1.0,4.67,4.67,0.7,3.97,39,1,2024,Sunday,3.2700000000000005
7163,SuperSave Central,2024-06-28,Household Items,Pasta,3.0,25.87,77.61,1.7,75.91,7,6,2024,Friday,74.21
8432,SuperSave Central,2024-04-27,Health & Wellness,Salmon,3.0,24.42,73.26,7.33,65.93,133,4,2024,Saturday,58.60000000000001
3578,SuperSave Central,2024-05-20,Personal Care,Milk,3.0,29.53,88.59,4.74,83.85,495,5,2024,Monday,79.11
6105,SuperSave Central,2025-02-17,Beverages,Cheese,4.0,7.89,31.56,6.31,25.25,225,2,2025,Monday,18.94
6314,MegaMart Westside,2025-04-01,Produce,Pasta,1.0,2.51,2.51,0.25,2.26,237,4,2025,Tuesday,2.01
2391,QuickStop Market,2025-06-23,Beverages,Onions,2.0,12.0,24.0,2.4,21.6,361,6,2025,Monday,19.200000000000003
1861,QuickStop Market,2023-12-05,Meat & Seafood,Carrots,4.0,1.33,5.32,0.53,4.79,474,12,2023,Tuesday,4.26
3579,MegaMart Westside,2025-03-14,Personal Care,Milk,1.0,27.6,27.6,2.76,24.84,326,3,2025,Friday,22.08
1815,QuickStop Market,2025-01-11,Canned Goods,Pasta,3.0,24.26,72.78,7.28,65.5,130,1,2025,Saturday,58.22
2336,FamilyFood Express,2024-03-05,Health & Wellness,Yogurt,5.0,10.77,53.85,8.08,45.77,353,3,2024,Tuesday,37.690000000000005
8259,ValuePlus Market,2025-01-02,Produce,Bananas,1.0,1.34,1.34,0.0,1.34,50,1,2025,Thursday,1.34
7947,City Fresh Store,2024-08-18,Canned Goods,Ground Beef,3.0,8.29,24.87,1.37,23.5,17,8,2024,Sunday,22.13
8242,FamilyFood Express,2024-06-23,Household Items,Chicken Breast,1.0,3.5,3.5,0.35,3.15,309,6,2024,Sunday,2.8
5475,SuperSave Central,2024-01-21,Dairy,Apples,3.0,9.53,28.59,0.0,28.59,338,1,2024,Sunday,28.59
9394,City Fresh Store,2023-11-03,Frozen Foods,Cheese,3.0,8.45,25.35,3.8,21.55,399,11,2023,Friday,17.75
6655,FreshMart Downtown,2024-07-05,Snacks & Candy,Tomatoes,3.0,29.87,89.61,17.92,71.69,132,7,2024,Friday,53.769999999999996
2816,City Fresh Store,2024-03-14,Dairy,Potatoes,2.0,18.69,37.38,1.58,35.8,91,3,2024,Thursday,34.22
8972,Corner Grocery,2024-09-19,Bakery,Chicken Breast,4.0,21.74,86.96,1.28,85.68,52,9,2024,Thursday,84.4
6053,QuickStop Market,2023-09-11,Beverages,Bananas,4.0,5.31,21.24,3.66,17.58,327,9,2023,Monday,13.919999999999998
4612,QuickStop Market,2024-06-09,Meat & Seafood,Cereal,4.0,17.65,70.6,7.06,63.54,263,6,2024,Sunday,56.48
1897,Corner Grocery,2023-08-12,Snacks & Candy,Bread,5.0,7.54,37.7,3.27,34.43,196,8,2023,Saturday,31.16
4349,MegaMart Westside,2024-03-28,Canned Goods,Rice,4.0,2.59,10.36,1.55,8.81,490,3,2024,Thursday,7.260000000000001
4460,ValuePlus Market,2025-03-25,Canned Goods,Bread,4.0,23.04,92.16,18.43,73.73,148,3,2025,Tuesday,55.300000000000004
3248,ValuePlus Market,2025-03-22,Produce,Tomatoes,2.0,9.66,19.32,0.0,19.32,199,3,2025,Saturday,19.32
5186,MegaMart Westside,2024-03-18,Beverages,Bread,4.0,22.31,89.24,17.85,71.39,71,3,2024,Monday,53.54
6375,FreshMart Downtown,2023-11-08,Household Items,Ground Beef,4.0,12.26,49.04,4.9,44.14,405,11,2023,Wednesday,39.24
1126,ValuePlus Market,2024-08-27,Beverages,Bananas,1.0,10.83,10.83,1.08,9.75,172,8,2024,Tuesday,8.67
8055,GreenGrocer Plaza,2023-12-21,Bakery,Carrots,4.0,28.25,113.0,0.0,113.0,445,12,2023,Thursday,113.0
3116,FamilyFood Express,2024-05-28,Dairy,Milk,2.0,15.17,30.34,1.18,29.16,9,5,2024,Tuesday,27.98
9725,SuperSave Central,2025-02-03,Produce,Apples,1.0,27.23,27.23,2.72,24.51,420,2,2025,Monday,21.790000000000003
4770,SuperSave Central,2024-08-29,Household Items,Bread,1.0,4.3,4.3,4.22,0.08,304,8,2024,Thursday,-4.14
6802,Corner Grocery,2023-10-01,Canned Goods,Tomatoes,3.0,4.49,13.47,2.02,11.45,350,10,2023,Sunday,9.43
7505,FamilyFood Express,2025-06-06,Produce,Apples,3.0,2.82,8.46,0.85,7.61,140,6,2025,Friday,6.760000000000001
1693,SuperSave Central,2024-07-10,Canned Goods,Onions,2.0,13.71,27.42,5.48,21.94,473,7,2024,Wednesday,16.46
1307,GreenGrocer Plaza,2024-07-29,Health & Wellness,Tomatoes,2.0,1.44,2.88,1.03,1.85,249,7,2024,Monday,0.8200000000000001
2275,GreenGrocer Plaza,2025-06-06,Health & Wellness,Rice,4.0,21.1,84.4,0.0,84.4,405,6,2025,Friday,84.4
6129,SuperSave Central,2024-10-27,Bakery,Eggs,3.0,16.16,48.48,9.7,38.78,210,10,2024,Sunday,29.080000000000002
8033,FreshMart Downtown,2024-10-25,Household Items,Apples,4.0,18.74,74.96,11.24,63.72,45,10,2024,Friday,52.48
7626,Corner Grocery,2025-02-08,Produce,Onions,2.0,6.56,13.12,2.45,10.67,271,2,2025,Saturday,8.219999999999999
7843,ValuePlus Market,2024-03-18,Personal Care,Ground Beef,4.0,23.33,93.32,14.0,79.32,337,3,2024,Monday,65.32
2887,FreshMart Downtown,2024-06-16,Bakery,Chicken Breast,2.0,20.86,41.72,4.17,37.55,495,6,2024,Sunday,33.379999999999995
1341,SuperSave Central,2024-04-15,Meat & Seafood,Milk,1.0,19.69,19.69,1.97,17.72,145,4,2024,Monday,15.749999999999998
3815,QuickStop Market,2025-04-20,Canned Goods,Salmon,1.0,4.02,4.02,0.8,3.22,26,4,2025,Sunday,2.42
6928,Corner Grocery,2023-10-14,Bakery,Cereal,2.0,23.58,47.16,1.95,45.21,166,10,2023,Saturday,43.26
8155,Corner Grocery,2025-05-23,Bakery,Tomatoes,2.0,3.12,6.24,4.56,1.68,299,5,2025,Friday,-2.88
2734,SuperSave Central,2024-02-11,Bakery,Salmon,2.0,12.22,24.44,0.0,24.44,69,2,2024,Sunday,24.44
8138,FamilyFood Express,2024-11-06,Health & Wellness,Orange Juice,3.0,6.85,20.55,0.0,20.55,65,11,2024,Wednesday,20.55
7560,FreshMart Downtown,2024-09-16,Frozen Foods,Eggs,1.0,25.69,25.69,5.14,20.55,234,9,2024,Monday,15.41
2288,MegaMart Westside,2024-06-09,Bakery,Rice,5.0,5.54,27.7,4.88,22.82,406,6,2024,Sunday,17.94
6083,FamilyFood Express,2025-03-08,Dairy,Cheese,5.0,15.18,75.9,7.59,68.31,110,3,2025,Saturday,60.72
6562,QuickStop Market,2024-01-26,Produce,Cheese,2.0,8.18,16.36,4.79,11.57,222,1,2024,Friday,6.78
6456,FreshMart Downtown,2025-04-03,Snacks & Candy,Milk,1.0,29.74,29.74,2.97,26.77,375,4,2025,Thursday,23.8
3754,ValuePlus Market,2023-10-05,Snacks & Candy,Potatoes,1.0,14.11,14.11,4.01,10.1,123,10,2023,Thursday,6.09
9363,Corner Grocery,2024-12-10,Bakery,Eggs,3.0,9.57,28.71,2.92,25.79,331,12,2024,Tuesday,22.869999999999997
2868,QuickStop Market,2024-09-22,Meat & Seafood,Salmon,5.0,22.66,113.3,11.33,101.97,12,9,2024,Sunday,90.64
9355,SuperSave Central,2024-01-04,Snacks & Candy,Apples,3.0,19.17,57.51,0.0,57.51,360,1,2024,Thursday,57.51
6724,GreenGrocer Plaza,2024-05-05,Snacks & Candy,Cereal,5.0,1.94,9.7,0.0,9.7,218,5,2024,Sunday,9.7
3419,ValuePlus Market,2024-02-06,Household Items,Yogurt,1.0,18.98,18.98,4.78,14.2,171,2,2024,Tuesday,9.419999999999998
2684,MegaMart Westside,2023-11-28,Produce,Chicken Breast,4.0,11.59,46.36,6.95,39.41,316,11,2023,Tuesday,32.459999999999994
5193,MegaMart Westside,2024-01-07,Meat & Seafood,Onions,1.0,17.25,17.25,3.45,13.8,396,1,2024,Sunday,10.350000000000001
3842,MegaMart Westside,2024-11-16,Bakery,Onions,1.0,19.81,19.81,0.0,19.81,377,11,2024,Saturday,19.81
3504,FamilyFood Express,2025-03-19,Canned Goods,Orange Juice,3.0,15.59,46.77,1.25,45.52,216,3,2025,Wednesday,44.27
2234,MegaMart Westside,2023-12-22,Beverages,Potatoes,5.0,16.26,81.3,0.0,81.3,62,12,2023,Friday,81.3
9095,ValuePlus Market,2024-08-01,Health & Wellness,Onions,3.0,14.1,42.3,8.46,33.84,188,8,2024,Thursday,25.380000000000003
8354,City Fresh Store,2025-01-17,Dairy,Bread,4.0,27.03,108.12,1.66,106.46,147,1,2025,Friday,104.8
6295,GreenGrocer Plaza,2025-06-08,Meat & Seafood,Potatoes,2.0,26.36,52.72,7.91,44.81,266,6,2025,Sunday,36.900000000000006
6179,Corner Grocery,2023-12-02,Health & Wellness,Onions,2.0,14.73,29.46,0.0,29.46,215,12,2023,Saturday,29.46
8682,Corner Grocery,2024-07-15,Household Items,Cereal,3.0,15.09,45.27,4.53,40.74,340,7,2024,Monday,36.21
5961,QuickStop Market,2025-04-16,Household Items,Eggs,3.0,5.97,17.91,1.79,16.12,133,4,2025,Wednesday,14.330000000000002
5500,MegaMart Westside,2024-11-08,Frozen Foods,Milk,2.0,11.23,22.46,4.7,17.76,233,11,2024,Friday,13.060000000000002
1920,ValuePlus Market,2024-05-06,Frozen Foods,Apples,2.0,25.33,50.66,10.13,40.53,354,5,2024,Monday,30.4
9312,FamilyFood Express,2023-10-03,Dairy,Milk,3.0,17.65,52.95,7.94,45.01,225,10,2023,Tuesday,37.07
6085,SuperSave Central,2024-07-30,Bakery,Onions,1.0,20.29,20.29,4.06,16.23,500,7,2024,Tuesday,12.170000000000002
8404,MegaMart Westside,2023-09-05,Beverages,Onions,2.0,16.47,32.94,3.29,29.65,62,9,2023,Tuesday,26.36
1932,City Fresh Store,2024-05-19,Meat & Seafood,Salmon,3.0,5.52,16.56,0.0,16.56,496,5,2024,Sunday,16.56
5703,QuickStop Market,2023-10-05,Beverages,Rice,5.0,20.33,101.65,15.25,86.4,409,10,2023,Thursday,71.15
2479,GreenGrocer Plaza,2024-11-26,Beverages,Milk,2.0,20.65,41.3,2.61,38.69,59,11,2024,Tuesday,36.08
9307,FamilyFood Express,2024-05-31,Beverages,Orange Juice,1.0,10.45,10.45,3.11,7.34,311,5,2024,Friday,4.23
8581,,2024-10-30,Bakery,Bananas,1.0,16.6,16.6,2.58,14.02,228,10,2024,Wednesday,11.44
1672,City Fresh Store,2024-07-21,Canned Goods,Carrots,1.0,27.33,27.33,5.47,21.86,184,7,2024,Sunday,16.39
4084,Corner Grocery,2024-04-12,Canned Goods,Tomatoes,3.0,1.34,4.02,0.6,3.42,176,4,2024,Friday,2.82
8792,City Fresh Store,2024-08-30,Personal Care,Bread,2.0,22.1,44.2,4.42,39.78,227,8,2024,Friday,35.36
3471,QuickStop Market,2023-09-24,Meat & Seafood,Cheese,4.0,5.04,20.16,4.03,16.13,300,9,2023,Sunday,12.099999999999998
8381,FamilyFood Express,2023-10-26,Frozen Foods,Potatoes,5.0,29.6,148.0,1.03,146.97,33,10,2023,Thursday,145.94
6626,QuickStop Market,2025-02-11,Snacks & Candy,Apples,5.0,14.39,71.95,14.39,57.56,290,2,2025,Tuesday,43.17
2381,SuperSave Central,2024-09-01,Snacks & Candy,Rice,5.0,15.22,76.1,2.22,73.88,421,9,2024,Sunday,71.66
3827,ValuePlus Market,2023-09-06,Beverages,Ground Beef,1.0,23.94,23.94,3.59,20.35,78,9,2023,Wednesday,16.76
5059,City Fresh Store,2025-02-06,Dairy,Rice,4.0,6.19,24.76,1.48,23.28,464,2,2025,Thursday,21.8
8172,QuickStop Market,2024-07-13,Beverages,Bread,5.0,22.61,113.05,2.74,110.31,297,7,2024,Saturday,107.57000000000001
9586,QuickStop Market,2024-09-16,Health & Wellness,Potatoes,1.0,11.81,11.81,1.77,10.04,375,9,2024,Monday,8.27
3600,SuperSave Central,2024-05-15,Household Items,Milk,2.0,10.26,20.52,3.08,17.44,449,5,2024,Wednesday,14.360000000000001
7108,SuperSave Central,2025-07-19,Produce,Pasta,3.0,13.16,39.48,2.16,37.32,466,7,2025,Saturday,35.16
5634,ValuePlus Market,2024-06-02,Health & Wellness,Bread,5.0,6.61,33.05,3.4,29.65,321,6,2024,Sunday,26.25
7697,SuperSave Central,2025-03-30,Personal Care,Cereal,3.0,24.97,74.91,11.24,63.67,350,3,2025,Sunday,52.43
6543,MegaMart Westside,2025-01-15,Dairy,Onions,5.0,11.19,55.95,11.19,44.76,73,1,2025,Wednesday,33.57
1857,ValuePlus Market,2025-04-11,Frozen Foods,Orange Juice,4.0,12.94,51.76,1.87,49.89,471,4,2025,Friday,48.02
6482,ValuePlus Market,2023-09-27,Bakery,Yogurt,5.0,18.78,93.9,9.39,84.51,425,9,2023,Wednesday,75.12
6401,City Fresh Store,2023-10-19,Dairy,Chicken Breast,2.0,27.77,55.54,8.33,47.21,245,10,2023,Thursday,38.88
7333,MegaMart Westside,2024-03-14,Meat & Seafood,Salmon,5.0,16.16,80.8,16.16,64.64,496,3,2024,Thursday,48.480000000000004
5128,QuickStop Market,2025-02-19,Produce,Chicken Breast,2.0,4.72,9.44,0.0,9.44,355,2,2025,Wednesday,9.44
3463,FamilyFood Express,2024-04-21,Frozen Foods,Eggs,2.0,4.77,9.54,0.0,9.54,40,4,2024,Sunday,9.54
2335,GreenGrocer Plaza,2024-11-01,Dairy,Bananas,4.0,22.95,91.8,1.13,90.67,21,11,2024,Friday,89.54
3317,ValuePlus Market,2025-07-19,Household Items,Milk,4.0,4.44,17.76,2.21,15.55,129,7,2025,Saturday,13.34
6731,FreshMart Downtown,2024-04-03,Dairy,Chicken Breast,5.0,6.95,34.75,6.95,27.8,461,4,2024,Wednesday,20.85
7421,MegaMart Westside,2023-11-15,Produce,Bread,2.0,25.52,51.04,2.39,48.65,482,11,2023,Wednesday,46.26
2388,SuperSave Central,2024-04-03,Personal Care,Ground Beef,5.0,17.53,87.65,1.87,85.78,50,4,2024,Wednesday,83.91
7171,FamilyFood Express,2024-12-18,Frozen Foods,Apples,5.0,1.12,5.6,1.12,4.48,371,12,2024,Wednesday,3.3600000000000003
